0, 0, 0
0.000999001,0.00894025,0.00894132
0.001998,0.0177817,0.0177838
0.002997,0.0265253,0.0265285
0.003996,0.0351721,0.0351763
0.004995,0.0437229,0.0437283
0.00599401,0.0521789,0.0521853
0.00699301,0.0605408,0.0605483
0.00799201,0.0688097,0.0688182
0.00899101,0.0769864,0.076996
0.00999001,0.0850719,0.0850826
0.010989,0.0930671,0.0930789
0.011988,0.100973,0.100986
0.012987,0.10879,0.108804
0.013986,0.11652,0.116535
0.014985,0.124163,0.124179
0.015984,0.13172,0.131737
0.016983,0.139192,0.13921
0.017982,0.146579,0.146598
0.018981,0.153883,0.153904
0.01998,0.161105,0.161127
0.020979,0.168245,0.168268
0.021978,0.175304,0.175328
0.022977,0.182283,0.182308
0.023976,0.189183,0.189209
0.024975,0.196004,0.196031
0.025974,0.202748,0.202775
0.026973,0.209414,0.209443
0.027972,0.216004,0.216034
0.028971,0.222519,0.22255
0.02997,0.228959,0.228991
0.030969,0.235325,0.235358
0.031968,0.241618,0.241652
0.032967,0.247839,0.247874
0.033966,0.253987,0.254023
0.034965,0.260065,0.260102
0.035964,0.266072,0.26611
0.036963,0.27201,0.272049
0.037962,0.277878,0.277919
0.038961,0.283679,0.28372
0.03996,0.289411,0.289454
0.040959,0.295077,0.295121
0.041958,0.300677,0.300721
0.042957,0.306211,0.306256
0.043956,0.31168,0.311726
0.044955,0.317085,0.317132
0.045954,0.322426,0.322474
0.046953,0.327704,0.327753
0.047952,0.332919,0.33297
0.048951,0.338073,0.338125
0.04995,0.343166,0.343219
0.0509491,0.348198,0.348252
0.0519481,0.35317,0.353225
0.0529471,0.358083,0.358139
0.0539461,0.362937,0.362994
0.0549451,0.367733,0.367791
0.0559441,0.372471,0.37253
0.0569431,0.377152,0.377212
0.0579421,0.381777,0.381838
0.0589411,0.386345,0.386408
0.0599401,0.390859,0.390922
0.0609391,0.395317,0.395382
0.0619381,0.399722,0.399787
0.0629371,0.404072,0.404139
0.0639361,0.40837,0.408437
0.0649351,0.412615,0.412683
0.0659341,0.416807,0.416877
0.0669331,0.420948,0.421019
0.0679321,0.425038,0.42511
0.0689311,0.429078,0.42915
0.0699301,0.433067,0.43314
0.0709291,0.437007,0.437081
0.0719281,0.440897,0.440973
0.0729271,0.444739,0.444816
0.0739261,0.448533,0.448611
0.0749251,0.452279,0.452358
0.0759241,0.455978,0.456058
0.0769231,0.45963,0.459711
0.0779221,0.463236,0.463318
0.0789211,0.466797,0.466879
0.0799201,0.470312,0.470395
0.0809191,0.473782,0.473866
0.0819181,0.477207,0.477293
0.0829171,0.480589,0.480676
0.0839161,0.483927,0.484015
0.0849151,0.487222,0.487311
0.0859141,0.490474,0.490564
0.0869131,0.493684,0.493775
0.0879121,0.496852,0.496944
0.0889111,0.499979,0.500072
0.0899101,0.503065,0.503159
0.0909091,0.50611,0.506205
0.0919081,0.509115,0.509211
0.0929071,0.51208,0.512177
0.0939061,0.515005,0.515103
0.0949051,0.517892,0.517991
0.0959041,0.52074,0.52084
0.0969031,0.52355,0.523651
0.0979021,0.526321,0.526424
0.0989011,0.529056,0.529159
0.0999001,0.531753,0.531857
0.100899,0.534414,0.534519
0.101898,0.537038,0.537144
0.102897,0.539626,0.539733
0.103896,0.542178,0.542287
0.104895,0.544695,0.544805
0.105894,0.547177,0.547288
0.106893,0.549625,0.549736
0.107892,0.552038,0.552151
0.108891,0.554418,0.554531
0.10989,0.556763,0.556878
0.110889,0.559076,0.559191
0.111888,0.561355,0.561472
0.112887,0.563602,0.56372
0.113886,0.565817,0.565936
0.114885,0.568,0.568119
0.115884,0.570151,0.570271
0.116883,0.572271,0.572392
0.117882,0.574359,0.574482
0.118881,0.576418,0.576541
0.11988,0.578445,0.57857
0.120879,0.580443,0.580568
0.121878,0.582411,0.582537
0.122877,0.584349,0.584476
0.123876,0.586258,0.586387
0.124875,0.588138,0.588268
0.125874,0.58999,0.59012
0.126873,0.591813,0.591944
0.127872,0.593608,0.593741
0.128871,0.595375,0.595509
0.12987,0.597115,0.59725
0.130869,0.598828,0.598963
0.131868,0.600513,0.60065
0.132867,0.602172,0.60231
0.133866,0.603805,0.603944
0.134865,0.605411,0.605551
0.135864,0.606991,0.607132
0.136863,0.608546,0.608688
0.137862,0.610076,0.610218
0.138861,0.61158,0.611724
0.13986,0.613059,0.613204
0.140859,0.614514,0.61466
0.141858,0.615944,0.616091
0.142857,0.61735,0.617498
0.143856,0.618733,0.618882
0.144855,0.620091,0.620241
0.145854,0.621426,0.621577
0.146853,0.622738,0.62289
0.147852,0.624027,0.62418
0.148851,0.625293,0.625447
0.14985,0.626537,0.626692
0.150849,0.627758,0.627914
0.151848,0.628957,0.629114
0.152847,0.630135,0.630293
0.153846,0.631291,0.63145
0.154845,0.632425,0.632585
0.155844,0.633538,0.633699
0.156843,0.63463,0.634792
0.157842,0.635701,0.635865
0.158841,0.636752,0.636916
0.15984,0.637783,0.637948
0.160839,0.638793,0.638959
0.161838,0.639783,0.63995
0.162837,0.640753,0.640921
0.163836,0.641704,0.641873
0.164835,0.642635,0.642806
0.165834,0.643548,0.643719
0.166833,0.644441,0.644613
0.167832,0.645315,0.645488
0.168831,0.646171,0.646345
0.16983,0.647008,0.647184
0.170829,0.647827,0.648004
0.171828,0.648628,0.648806
0.172827,0.649411,0.64959
0.173826,0.650177,0.650356
0.174825,0.650925,0.651105
0.175824,0.651655,0.651836
0.176823,0.652368,0.65255
0.177822,0.653064,0.653248
0.178821,0.653744,0.653928
0.17982,0.654406,0.654592
0.180819,0.655053,0.655239
0.181818,0.655682,0.655869
0.182817,0.656296,0.656484
0.183816,0.656893,0.657083
0.184815,0.657475,0.657665
0.185814,0.658041,0.658232
0.186813,0.658591,0.658783
0.187812,0.659126,0.659319
0.188811,0.659646,0.65984
0.18981,0.66015,0.660346
0.190809,0.66064,0.660836
0.191808,0.661115,0.661312
0.192807,0.661575,0.661773
0.193806,0.662021,0.66222
0.194805,0.662452,0.662652
0.195804,0.662869,0.66307
0.196803,0.663272,0.663474
0.197802,0.663661,0.663864
0.198801,0.664036,0.66424
0.1998,0.664398,0.664603
0.200799,0.664746,0.664952
0.201798,0.66508,0.665288
0.202797,0.665402,0.66561
0.203796,0.66571,0.665919
0.204795,0.666005,0.666215
0.205794,0.666287,0.666499
0.206793,0.666557,0.666769
0.207792,0.666814,0.667027
0.208791,0.667058,0.667273
0.20979,0.66729,0.667506
0.210789,0.66751,0.667727
0.211788,0.667718,0.667935
0.212787,0.667914,0.668132
0.213786,0.668098,0.668317
0.214785,0.66827,0.66849
0.215784,0.66843,0.668651
0.216783,0.668579,0.668801
0.217782,0.668716,0.66894
0.218781,0.668843,0.669067
0.21978,0.668958,0.669183
0.220779,0.669061,0.669288
0.221778,0.669154,0.669382
0.222777,0.669236,0.669465
0.223776,0.669308,0.669537
0.224775,0.669368,0.669599
0.225774,0.669418,0.66965
0.226773,0.669458,0.66969
0.227772,0.669487,0.669721
0.228771,0.669507,0.669741
0.22977,0.669516,0.669751
0.230769,0.669514,0.669751
0.231768,0.669503,0.669741
0.232767,0.669483,0.669721
0.233766,0.669452,0.669691
0.234765,0.669412,0.669652
0.235764,0.669362,0.669603
0.236763,0.669303,0.669545
0.237762,0.669234,0.669478
0.238761,0.669157,0.669401
0.23976,0.66907,0.669315
0.240759,0.668974,0.66922
0.241758,0.668869,0.669116
0.242757,0.668755,0.669003
0.243756,0.668632,0.668881
0.244755,0.668501,0.668751
0.245754,0.668361,0.668612
0.246753,0.668212,0.668464
0.247752,0.668055,0.668308
0.248751,0.667889,0.668144
0.24975,0.667716,0.667971
0.250749,0.667534,0.66779
0.251748,0.667344,0.667601
0.252747,0.667145,0.667404
0.253746,0.666939,0.667198
0.254745,0.666725,0.666985
0.255744,0.666504,0.666765
0.256743,0.666274,0.666536
0.257742,0.666037,0.6663
0.258741,0.665792,0.666056
0.25974,0.66554,0.665805
0.260739,0.66528,0.665546
0.261738,0.665013,0.66528
0.262737,0.664738,0.665007
