0, 0, 0
0.00990099,0.0842968,0.0843657
0.019802,0.159715,0.159845
0.029703,0.227091,0.227276
0.039604,0.287183,0.287418
0.049505,0.340678,0.340957
0.0594059,0.388198,0.388515
0.0693069,0.430306,0.430657
0.0792079,0.467511,0.467894
0.0891089,0.500278,0.500686
0.0990099,0.529022,0.529455
0.108911,0.554125,0.554578
0.118812,0.575929,0.576399
0.128713,0.594745,0.595231
0.138614,0.610854,0.611353
0.148515,0.624513,0.625023
0.158416,0.635951,0.636471
0.168317,0.645379,0.645906
0.178218,0.652985,0.653519
0.188119,0.658942,0.659481
0.19802,0.663405,0.663947
0.207921,0.666515,0.667059
0.217822,0.668399,0.668945
0.227723,0.669173,0.669719
0.237624,0.668941,0.669488
0.247525,0.667799,0.668344
0.257426,0.665831,0.666376
0.267327,0.663117,0.663659
0.277228,0.659726,0.660265
0.287129,0.655722,0.656258
0.29703,0.651164,0.651696
0.306931,0.646102,0.64663
0.316832,0.640585,0.641108
0.326733,0.634655,0.635174
0.336634,0.628352,0.628866
0.346535,0.621711,0.622219
0.356436,0.614763,0.615265
0.366337,0.607537,0.608034
0.376238,0.600061,0.600551
0.386139,0.592356,0.59284
0.39604,0.584445,0.584923
0.405941,0.576348,0.576819
0.415842,0.568081,0.568545
0.425743,0.559661,0.560118
0.435644,0.551102,0.551552
0.445545,0.542417,0.542861
0.455446,0.533619,0.534055
0.465347,0.524717,0.525146
0.475248,0.515722,0.516144
0.485149,0.506643,0.507057
0.49505,0.497487,0.497893
0.50495,0.488261,0.48866
0.514851,0.478972,0.479364
0.524752,0.469627,0.470011
0.534653,0.46023,0.460606
0.544554,0.450786,0.451155
0.554455,0.4413,0.441661
0.564356,0.431776,0.432129
0.574257,0.422217,0.422562
0.584158,0.412627,0.412964
0.594059,0.403008,0.403337
0.60396,0.393363,0.393685
0.613861,0.383695,0.384009
0.623762,0.374006,0.374311
0.633663,0.364297,0.364595
0.643564,0.354572,0.354861
0.653465,0.34483,0.345112
0.663366,0.335075,0.335348
0.673267,0.325306,0.325572
0.683168,0.315526,0.315784
0.693069,0.305735,0.305985
0.70297,0.295935,0.296176
0.712871,0.286126,0.286359
0.722772,0.276309,0.276534
0.732673,0.266485,0.266702
0.742574,0.256654,0.256864
0.752475,0.246818,0.247019
0.762376,0.236976,0.23717
0.772277,0.22713,0.227315
0.782178,0.217279,0.217456
0.792079,0.207424,0.207594
0.80198,0.197566,0.197727
0.811881,0.187704,0.187858
0.821782,0.17784,0.177985
0.831683,0.167973,0.16811
0.841584,0.158104,0.158233
0.851485,0.148232,0.148353
0.861386,0.138358,0.138471
0.871287,0.128483,0.128588
0.881188,0.118606,0.118703
0.891089,0.108728,0.108816
0.90099,0.0988478,0.0989286
0.910891,0.0889669,0.0890396
0.920792,0.0790849,0.0791495
0.930693,0.0692018,0.0692584
0.940594,0.0593179,0.0593664
0.950495,0.0494332,0.0494736
0.960396,0.0395478,0.0395801
0.970297,0.0296617,0.0296859
0.980198,0.019775,0.0197911
0.990099,0.00988774,0.00989582
1, 0, 0
